DHW,CoverChange
7.9,-26.4762354735605
7.6,-58.9885511219303
6.8,-12.5731777129097
6.8,-38.4315735520246
7,-65.7662391115498
9,-91.1418911910478
7.3,-28.0381691919397
7.7,-41.7833178021156
5.9,-54.7910326259158
7,1.35082035987409
9.6,-93.5947428843901
2.6,3.96738907262279
2.9,3.63511918810478
7.5,-49.6852269249316
8.9,-81.1196773122121
3,-80.0532717902445
7,-17.9979055011397
3.8,-4.52951387531374
7,-32.4844098474469
4.9,-50.5740040651916
2.8,3.8226780741837
0.2,4.6469216699343
6.8,-66.9220460367042
7.5,-22.6405003543219
7.8,-87.081056955591
3,-9.54522687409987
7.8,-87.0026884703301
3.1,-11.436018882366
6.8,-79.6134103249941
2.8,5.35682330073122
5.6,3.97071503123629
8.8,-60.0264777112133
7.2,-29.8905525319297
7.6,-78.2137031551791
4.9,-47.9080743252099
0.2,5.1023152939076
2.9,2.57973702292877
3.5,-56.3629875697629
7.8,-30.5357322127727
5,-53.8005781870893
9.6,-70.0034721342071
7,-46.4216222915333
3,-15.0820310680287
7.5,-37.3193141079584
5.3,-47.4320700688226
7,-66.2765312813872
3.3,-40.2294858883285
3.1,-56.4366461767169
3.1,-39.6963252392549
0.2,3.7063793080821
3,-6.86883989224045
7.8,-62.9006644210706
7.2,-8.30912800210072
3.1,-14.4816992595132
3,-6.11225792961791
5.6,-45.1293905444325
8.9,-14.5385239778558
0.2,2.87001711933338
2.6,3.88595244829147
2.9,4.62254649485703
3.5,-7.54009311950336
3.1,-5.01794708297211
0.2,4.02623975561358
9.4,-79.0854087403599
7.8,-81.397952425574
5.1,-17.4032557293252
3.5,-35.2349557420564
2,4.32447471712539
8.1,-54.642588055221
8.9,-18.7578407736727
4.4,-67.1116560551427
4.4,-30.0261573001675
7.3,-70.9483260143649
5.9,2.36589707238719
7.3,0.387335335092455
6,-44.2421070635514
6.8,-60.0827826998053
6.8,-68.5954136363612
9.5,-82.0932669827845
7.3,-10.7069327407412
7.5,-9.91329872190204
3.8,-12.499807541817
8.9,-92.7157959802453
8.8,-38.79659188707
7,-42.5217467282024
0.2,4.37379251305662
7,-15.4520427954702
9,-74.8906534859907
0.2,0.836020619400608
5.3,-25.6845901988236
3,-6.52570748233395
10,-93.7166824516304
2.8,4.98620819189505
7.3,-26.1933773915734
3.7,-38.8706537739476
9.6,-93.0071358157219
3.8,-18.9902736310751
0.2,4.64448695551631
3.3,-0.236051058806153
7.5,-51.2063690452405
2.8,5.56404328290271
3,-17.1224240794719
3.5,-27.8047902626323
7.8,-67.2247779866776
5.3,-25.0672385087008
1.8,5.01789108800178
7,-8.88090005609911
5,-13.1560056651728
0.2,1.61319861419006
9,-47.0115645599002
3,-6.83340214161305
3.5,-4.75952045295473
7.8,-35.1163646944944
1.8,2.96011531718461
8,-45.7203659549677
3.1,-22.3784128150142
5.1,-34.1812137834647
0.2,4.42254239581923
5.9,-80.0485318789077
8.8,-63.1021062532607
3,-39.7517901837803
5,-17.5088519073588
6.8,-67.9690302932372
7.8,-71.5615026256601
7.8,2.51884004487048
7.3,-24.5416402492801
2.6,4.60313088238019
7.7,-60.9494953738225
4.4,1.00062518687651
8.9,-84.1410287486625
0.2,3.83619312224508
3.5,-21.1645901753613
6.7,-39.9182786729818
5.1,-52.5539393430026
7.3,-61.5535639791758
3.1,3.2964230490191
9.6,-78.5855036973933
7.8,-92.4116820533527
10,-84.2193760187682
3.1,-38.841637453161
3.3,4.0113992749726
7.1,-74.7057693304746
2.8,3.97047991296807
8.9,-85.2145107229284
6.8,-14.3327552363502
7.5,-38.127738356355
7.6,-21.5739859509002
5.6,-8.22587029610862
2.9,4.325740323244
3.5,-70.0057747606728
5.3,-4.8555967757821
8.9,-72.355311039042
7.5,-82.5022703823541
7.8,-37.6041870672319
3.7,-18.7047752083733
5.9,-2.5855260871493
3.3,4.12364701434743
7.3,-81.5375720404444
9,-92.4542071283375
5.1,-16.114943702139
9.4,-76.4678979485471
8.9,-37.6115560792155
5.1,-1.77779414441179
7.3,-42.0627204632996
6.8,-78.2713973853913
6.5,-62.7254453214059
2.9,2.9543651092661
3.1,-3.78516651704109
3.1,-3.73115647273413
5.9,-27.6140243673651
7.3,-88.5179179112604
5,-51.0843131242554
2.6,5.0135583468194
8.9,-88.4102902153945
8,-8.4474565871447
7.2,-61.6060253060686
3.7,6.18755245790376
8.9,-28.1553925086595
8.1,-77.0019775275806
3,2.99034860058393
6,-68.3368473583684
9.4,-85.7911296051964
2.9,3.59869437971268
4.4,-27.5127829808124
5.3,-67.1555509811994
8.2,-26.5312646069872
2.6,3.55490851504201
3.3,-37.0393704800684
7.8,-91.5382928046731
3.3,-30.4347787742518
7.8,-46.9486420713471
7.8,-88.9399959134561
3.3,-30.6591690173207
3.1,-15.7678962774055
1.8,3.7076404152301
2.6,2.57128985439878
4.9,-31.9662019954524
9.5,-84.0507174401755
3,1.8125660473699
7.1,-23.3028680079528
9.6,-84.4900714208645
2.2,3.48821161712098
3.1,2.28348217613644
7.8,-81.8115473503576
3.8,-31.8462892108265
7.6,-66.3543171312786
2,5.43447567706327
0.2,5.05596106430737
8,-85.754460684524
9.4,-55.087256183168
7.8,-77.669969774234
7.6,-64.3835810786637
8.1,-92.987459741258
7.7,-51.8189722529488
5.9,-54.3545707631972
7.9,-16.3461124174678
3.8,-7.43308598985754
7.8,-60.1983997670806
4.4,-23.4081115792253
3.3,-14.8131195393897
8.8,-63.4672516907074
7.8,-38.6274303661894
8.8,-54.7622128258608
3.1,-10.0915356621459
1.8,5.61161133395918
7.5,-29.4070503404366
3,-14.4792739245439
3,-31.8346914014987
5.3,-7.13362155693233
3.5,2.92537533510631
7.6,-69.2074795956919
7.2,-7.07041364243762
7.6,-23.3780597462284
10,-54.8367162951098
5.1,-38.4580330150097
7.9,-84.679805045737
7.3,-64.0025757355289
7.3,-33.7748961222254
7.5,-60.1989208207175
7.9,-33.3138102645579
7.7,-71.3518873608831
7.9,-57.295418178054
0.2,4.20502228253307
7,-77.0993000571693
6.8,-65.4702112757821
5.1,-12.0228294032389
7,-43.1601802360459
8.8,-73.8788979381236
7.3,-51.9995454348673
5.6,-30.9690112605592
5.1,-48.8645686970889
5.3,-45.9139041823402
8.1,-48.0541585159006
7.5,-73.9727841312859
8.1,-27.0586174352728
4.4,-41.6300133801413
8,-77.6691534730896
7,-34.0642105874144
5.9,-13.5273117661315
9.6,-78.9345753144385
0.2,3.42470197064309
9.5,-80.7563287396356
3.1,-21.7663452462947
8.2,-19.7590171925885
5.9,-7.03724421587727
8.2,-42.9677904174548
5,5.05005317694769
8.9,-80.4865425483928
9.5,-92.4328778268522
0.2,5.85796614085303
9,-92.5565123637113
5.3,-30.9369500769524
3.1,-2.94295014970398
9,-75.1264794250063
1.8,4.47842885058737
5.3,-23.4943882098593
4.4,-24.4660165700136
3.5,-2.18512647260709
4.4,-56.6172242103162
7.6,-38.5900942471866
2.2,5.0861881126116
5.9,-21.3177927543578
7.8,-35.7424083519675
5.1,-40.4636241230386
3.3,-49.2797680261604
8.9,-71.8516035618222
6.8,-52.5625831902451
7.3,-26.520991418101
8.9,-57.6154687171912
3,-28.259215323558
9,-49.1271580739744
9.4,-80.9954975982171
0.2,3.73619151141332
3,-0.712249786520025
5.1,-51.8273626986339
8.8,-82.2119550735311
7.8,-87.5853692121056
7.3,-41.5737401400166
4.4,-83.7471513779803
5.9,-19.1894814677264
7.3,-93.1432693394309
0.2,4.24316836360592
7.9,-47.0222214051738
3.1,-34.4947597211785
9,-88.2677310032257
3.1,-28.0589582198439
2.9,3.66885016595794
6.5,-75.6179972292999
7.7,-48.8770075882962
8,-75.1508589806869
3.1,4.11085626822801
7,-5.25608011444921
5.3,-46.2648016662676
4.4,1.24991102770228
3.5,-46.1922229510897
6.8,-24.2509247937594
3,3.02876129230972
7.6,-29.6644965425161
2.9,4.32985279479569
3,-37.2037914691943
5.6,-84.2499191040954
8.8,-33.6656747062896
6.8,-82.9107232358117
2.8,2.17191245980475
7.5,-80.8008332283149
0.2,3.8446045928217
5.3,-84.1999369502749
7.1,-81.5207048414256
7.8,-76.0012936631554
7.3,-44.7328385512591
7.2,-63.457865506328
5,-48.1987656141386
9,-58.3282016457237
3.5,-64.0500531445834
7.1,-62.4919749914133
1.8,4.06618591542579
3,1.9356233239764
0.2,3.64178330741318
7,-85.0401080223324
7.8,-56.0811619769931
5.1,-17.3535124430989
4.4,-37.2656991377424
6,-58.1934652165167
3.7,-18.1946714448082
4.9,4.35578494716056
5.1,-39.121907434688
5,-76.8919777849559
0.2,3.12992598499183
5.9,-24.1191835319932
7.3,-24.1990609661141
5.3,-21.1525791574623
4.9,-17.5995140508161
7.3,-37.2483141660937
1.8,3.13630534005105
9,-85.8494183406786
7.6,-90.9165942018305
3.3,4.37475364015338
6.8,-71.5506845478783
5,-42.9545849661323
7.1,-88.8896610267343
3,4.18412146328415
5,-73.4783320626116
5,1.30450004652474
3.3,4.96440521870074
1.8,5.19090535040626
7.8,-73.5693867854723
7.1,-85.7640602680665
7.6,-16.7897412529931
7.1,-29.0952497912266
4.4,5.66348571797024
10,-90.8055663051196
7,-78.900981333074
6,-22.4952507105501
2.8,5.74449754543386
0.2,3.44516928294852
5.9,-7.94746415771378
7.7,-74.5173745173745
5,-50.6920139532728
4.4,-23.7462748342172
1.8,3.88026303999362
7.3,-15.1553954531476
7.3,-69.0285141954208
8,-44.2274746692714
10,-69.0887943651183
8.9,-74.8049289595145
8.8,-85.3736166553258
7,-76.1963238541603
9.4,-78.9032742676701
3.5,-3.58678651810083
4.4,-10.9999401986642
0.2,2.81204278084651
7.1,-88.0604302667832
4.4,-1.94760002260163
6,-28.7415877054944
8.8,-67.7378045430694
0.2,1.29221730338083
5.3,-4.60222723128123
1.8,4.0451495260391
5.1,-35.0183026683364
3.5,1.63996936330019
3.5,-11.9905469163424
3,-23.0415788138288
3.3,3.38694542927718
7.7,-55.3619466602687
7.3,-80.2614738359496
5.6,-35.9086070111511
9.5,-70.7154181639655
8.1,-65.261766303826
6.8,-68.6266648421423
7.3,1.75854559308874
0.2,4.47199635026703
9.4,-79.8377805369062
3,-10.1278856024977
9.6,-92.7224156869372
8.8,-68.4745596709162
2.2,4.67994635789749
3.3,-16.6073704752343
2.8,4.2102410406836
5.6,-67.059982489264
7,-71.4799164339754
5.6,-30.4469519632042
0.2,3.3288081604793
3.3,-35.1503973404376
7.3,-31.7580643345064
4.4,-18.1487157997861
3,-33.5827310070019
3,-18.1235669799826
5,-38.3533425336442
2.6,6.15694189065758
10,-66.009719157641
4.9,-36.4696057135334
7,-52.590181030564
5.3,-20.8102865454008
2.9,2.35348801802975
3,-18.9302533536685
0.2,6.78720031592105
7.1,-17.6528846337717
2.9,4.72439635830378
7.8,-71.142710813301
5.3,-2.42943710320365
2.8,4.01337484244341
4.4,-8.89555692830797
5.1,-3.4533224846492
2,4.55468433691745
5.3,-79.4256138984069
8,-72.2391808612969
7.3,-16.1098052740114
3.1,-7.11987415537521
3.3,-4.17877415194531
9.5,-70.9134328549452
10,-66.0091185072645
2.2,4.032237546408
7.8,-38.2825126026136
7,-64.1559147361288
7.8,-51.6851764026273
7.3,-47.5924160120084
6,-83.275858347095
3.5,-45.7703025477707
5.3,-27.2759964146253
6.7,-58.6193877507909
6.7,-11.9317718460145
7.5,-18.9796360699783
7.9,-74.2716563912965
6.5,-59.3910702904943
3.5,-26.4254397749364
1.8,5.83824775978741
8,-29.193955734991
2.8,1.67603098116258
5.9,-31.5492029501088
7.2,-14.2625489901135
2.8,4.2205286756881
5.3,-43.2803080212807
7.7,-31.1343458362709
3,-14.203536530926
7.8,-20.2775790542523
3.5,-16.9907597461991
6,-32.1495961246366
0.2,4.70819249736799
7.8,-68.5880291805414
1.8,4.09798137046624
7.3,-64.5938708470896
2.9,4.85006580280448
7.8,-32.9603161766904
0.2,4.02919902328653
0.2,3.62921195431685
9,-41.5243955513002
3.3,-52.3572664137056
6.8,-24.7696260224653
3,-18.7901857708338
4.9,-52.0501223400311
2.8,2.86038985129026
1.8,2.44421406556458
9.5,-78.7860963199466
3.5,-45.8026354101776
6,-24.3699712695893
8.9,-75.2731335605427
7.3,-69.339266771089
4.4,-27.020209449865
3.1,-20.6573630961675
10,-89.2097403868932
8.9,-11.5631120420616
3.8,-4.8356656308635
7.9,-54.8812555227227
2.6,3.24054631574986
3.1,-7.50177368035233
7,-54.9396019582801
5.6,-59.1328672467639
0.2,3.93333083386447
3.8,-17.2875824298648
9.6,-92.1487094818677
7.3,-13.8581664944138
9.4,-73.5140541553777
7.6,-42.1130992135499
3.5,0.860805620731692
3.3,-7.69500363294441
7.1,-74.0516448003792
7.5,-90.3507451708659
7.9,-64.4671688335629
8.9,-22.7637045799583
8.1,-55.1349132729706
8.9,-92.0416332722385
7.7,-74.7094795218678
3.1,-3.03168972971953
2.6,2.31868919020561
9.4,-92.4502429463688
7.3,-9.52272979113303
3.5,-12.0087412295123
6.5,-63.1909100609599
2.2,1.89746765099879
5.6,-46.3838354621776
7,-19.4144947183106
5.6,-7.15596101610692
9,-84.0019677427844
10,-79.2166733389551
2.8,4.38803281375996
6.5,-45.4765270534591
4.9,-21.0525375931794
0.2,4.29995791373618
3.3,-18.3500132244661
4.4,-16.0877328259624
7.8,-24.8724910787847
9.5,-92.7662474117689
3.1,-30.0194396314922
6.5,-14.2911313137813
5.3,-33.5439312655203
3.3,3.87461379140914
2,5.02634795823972
8.9,-67.3252283002585
5.6,-31.8231004191036
5.1,-20.75812636946
7,-60.7459318561689
7.1,-51.9113042694784
8.9,-76.4942308558371
7.8,-67.0266158024305
9,-67.901450912605
9.5,-71.4399228602981
7.6,-82.082675197708
5.3,-39.0962982455985
3.3,-14.291847498806
9,-25.766784033355
6.7,-27.1724765419297
4.4,-92.0034805758488
2.2,4.49283482115066
5.3,-8.10892352251569
4.4,-16.6353483848481
2.2,5.6202678712991
3,-9.2907761173105
7.8,-77.0899623951403
7.8,-35.2747375706062
7,-55.1500416812997
7.8,-53.9752080765109
5.3,-29.1712349679756
2.2,3.64756503031489
7,-72.6303238875356
7.8,-77.2303003484602
2.8,3.26679183993182
7.1,-37.5162290982285
2,3.28940004940591
3,-64.3149045979308
5.3,-27.0500812559854
3,-11.5673498145793
10,-74.0781203501575
8.8,-63.1784638786396
7.1,-80.136486603879
9.5,-91.1683123109411
7.1,-2.40011037140446
3.5,-2.51763751994064
9.6,-85.2117109827759
7.3,-22.874050276493
5.3,-31.5899674559301
10,-90.6354453239272
0.2,2.35864089124554
6.7,-26.1346384837823
7,-91.3224901673278
7.3,-47.457312855231
6.5,-27.5274914014636
7.8,-74.8790292563091
5.6,-44.8600234021501
5.6,-31.3815264583795
2.9,4.00210801388294
4.4,-13.5005451451945
2.9,4.42004034423472
8.1,-83.9644297976262
5,-8.3724111138553
8,-52.0572974931015
8.9,-64.9726856203008
9,-75.3932931234259
8,-77.9995855852745
5.6,-68.3699270081555
7.8,-24.4089388956297
8.2,-91.1525303864002
9,-63.1710444003367
7,-62.8870335326531
8,-7.04705891970262
7.3,-73.5565183812071
7.9,2.37665219346421
3.7,-15.7357007084845
9.4,-92.0553375280973
7.2,-89.5843413530371
8.8,-43.9380145778617
8.8,-54.697586754869
5.6,-63.0671672875881
7.8,-34.1089941891666
7.9,-41.2327751258245
9.4,-71.3012358908232
7.8,-79.8423604039771
2,5.01496773420875
7,-40.4324352121224
1.8,3.74745568597886
3,-33.8296398891967
4.9,-65.861285396965
3.1,-30.4832977436648
2.2,0.829428609016499
5.6,-44.2470076255381
0.2,3.25011704758594
8.9,-92.5360678824685
3.5,-14.5108644350162
8.9,-77.6475417064506
9.4,-89.627464211975
3,-2.96238503327226
2.9,4.27189254158546
5.6,-26.7213404999482
7,-43.5694733196591
9.6,-90.658979843607
0.2,3.51831315283018
3.1,-10.4714551366832
3.3,-30.9736628926959
5.9,-46.291677142155
9.4,-79.4369430191737
3,-36.8020156167777
3,-22.9959849072435
5.1,-61.2945596946939
5.3,-55.1561069249247
6.5,-61.9257114112575
5.9,-24.6874241409465
5.6,-16.2423868780391
7.6,-80.8066608766927
9.5,-36.5548846286305
9.5,-84.0972193521966
3.7,-43.0509935162478
4.9,-58.786890439416
3.5,-30.2657130305557
3.5,-53.9579592527697
3,-1.6986725530376
7.3,-85.137827890979
8.2,-46.1523552633507
6.7,-30.337714185041
3,-52.1222895686008
7,-23.5097498469299
6.5,-59.2021679120406
0.2,-1.33795493357628
9,-57.1448670658115
3.3,-10.3757340351143
8.2,-59.2527602817237
7.9,-90.13529432042
7,-3.96267762964555
0.2,3.18999361556058
3.3,-76.2635893976693
0.2,4.56784223819358
2.2,4.62695870909478
2.9,4.17617262454479
7.8,-88.4484223964339
5.1,-14.4011841882948
8.2,-46.8971363757802
2.2,4.15130860537634
7.8,-61.3227384782661
7.3,-63.2342498059445
8.8,-54.535856165164
3.7,-9.89686227991612
0.2,3.77212538952319
3,-7.39918025498332
10,-63.6782594909343
10,-79.1503779321292
5.3,3.89739354904788
7.9,-72.1869799973763
1.8,5.67258758058806
8.9,-91.8754568745778
7.1,-36.2689113367709
2,5.65664600063194
3,3.89157954184407
3.5,-10.9446053201834
0.2,5.19486979957824
5.9,-39.1615028635936
3.3,-2.42043026300989
5,-44.7312337201042
4.9,-22.0215537338105
5.3,-4.2785036466121
3.3,-14.2722495836557
5,-8.73898797590148
2,3.70021596992266
9.6,-74.2446020896168
3,-54.5462769190715
9.6,-65.0408422550191
2.6,5.39047303037625
7.1,-37.6188720361279
3.5,2.52133658617889
5.9,-17.5517448481792
6.5,-86.3726416019593
6.7,-56.8439921952584
7.6,-27.0661173418179
1.8,2.84909309414473
6,-44.384392130844
7,-89.5128375253835
10,-76.5821011262382
3,4.67111808283707
5,-1.49432012288886
7,-31.591391187136
6.5,-26.1026073567824
3,-39.4288126344833
9.6,-68.3522786454345
7.8,-63.4960269165163
7.3,-0.27865771310859
3.3,-45.6848368064822
3.1,-82.6019221751132
7.5,-10.657617978797
8.9,-45.3985904438188
5.3,-23.7181107940594
8,-80.0640153335181
7.7,-27.2917989374922
0.2,4.85049299208087
3,-8.48356703205549
5.9,-25.2330194197413
5.3,-6.5442118885557
3.5,-37.8477144793078
9.4,-86.9913962095919
6,-19.5693821389736
3,-22.4227780989107
8,-78.2218224590051
7.6,-34.9285553828076
9.4,-79.9217525450943
6.8,-19.0358720506159
4.9,-26.4693706654746
7.8,-64.7734656726338
9.4,-80.0579615931262
2.8,4.14120472970075
8.8,-82.8366025228609
7.9,-31.2217240981414
6.8,-40.0549665657842
5.3,2.24353794691342
2.8,4.05774642374794
0.2,4.95457899812092
3.3,-33.6189855943203
10,-77.0301391911614
8.9,-83.2238612656344
7.3,-35.3276774192471
3.5,-5.29609849132682
7.6,-64.1433826601825
7.6,-81.8474492810715
4.4,-69.3862427146902
2.8,2.83272034316992
2.9,3.97390588444904
6.5,-22.4439990855008
3.1,-18.1737184476815
9.6,-91.9468142647142
0.2,4.95728827460618
2.6,3.70076652492756
9.5,-81.6846671731591
5,-4.43039754663641
2.6,3.83970921008597
5.3,-24.5506897911548
1.8,3.15059768414562
3.1,-32.1038680982973
8.1,-75.9751327436801
7.9,-64.6205894684561
10,-76.6290689390877
5.3,-14.6961137763647
7.7,-68.9076286694038
9,-63.3440386411623
7.3,-92.2464123327947
2.2,3.8460324819228
7.3,-50.3439679186702
2,4.05613753898516
3.5,-24.0907926768021
2.2,4.10119936856239
3.3,-40.9046221769196
8.8,-52.2797580110481
3.1,3.96918381892459
5.9,-28.7572617405617
5.9,-83.3375830690529
6.5,-93.0927316473744
5.3,-70.2758850027938
3.8,-32.6548989400367
3,-6.34229317934647
9.6,-86.9531143670702
7.2,-64.8163668881095
7.9,-82.602135364042
7.1,-41.6384778496112
8.1,-86.177984647705
9,-90.3415901238146
3,0.977336832121277
7.5,-55.9922215829224
7,-10.6859724175068
3.5,-24.1881313696234
7.7,-53.3940512904505
7.5,-79.767392969231
7.2,-22.1636338460845
4.4,-40.8447396430621
7.3,-20.5302930187296
7.6,-58.7113697627977
7.1,-19.2951576133232
2.2,3.95828250792877
9.6,-58.5414776015052
5.9,-6.69343787660251
8,-93.6560235257508
7.3,-67.5787848909617
3.1,-32.757824838701
2.8,4.92081184718189
1.8,1.55202492468534
7,-63.8059339153365
7.6,-72.8874030257849
0.2,4.58039809668061
2.8,4.12262456005124
2.8,4.62527752651918
3.5,-23.2734830725164
5.9,-37.3501142854168
7.8,-29.0268382819719
5.1,-3.86657693402803
5.3,-13.0541392454923
5.3,-47.8171510940135
3.5,-59.5429427979828
10,-88.5811267422036
4.4,-75.7651926890126
3,-11.0279562290597
9.4,-57.519317420966
8.8,-59.2422412723638
4.4,-31.9954660377482
1.8,3.67618775074842
10,-83.4149551550236
7.8,-72.3946050096339
5.9,-76.3034090267349
7.8,-24.3010798316601
5.1,4.2813533088703
7.8,-26.742342382865
0.2,4.13028165834363
7.8,-75.3998436844714
4.4,-11.5911063028951
5,2.84158746836049
5,-56.7898618906311
2.9,4.22969666424041
7.2,-26.9261944307169
7.8,-77.559166563777
7.2,-74.5410746846476
6.8,-86.1687392542038
4.9,-40.3932913434816
2,4.03519241197659
3.5,-33.4866003374232
3.3,-12.0199975502679
7,-94.3717393915885
7.9,-79.0543088633098
7.8,-90.8980709102161
7.6,-22.4672711848553
7.5,-60.7441620773467
7.8,-56.1824568829495
2.9,3.54726988135422
7,-41.6732308135884
7.1,-68.6119073590218
4.4,4.07058833158946
8.9,-27.8873153217414
5.1,-40.4857764751616
6.7,-57.4047030992294
3.5,5.2298494561694
3.1,5.91275313549145
3.3,-5.36195506811017
7,-18.0059943007638
0.2,4.97249649577125
5.6,-56.3493856050733
3.7,-20.5753447797098
0.2,3.79307033733282
7.2,-33.4890813824192
3,-75.9591800775285
7.8,-71.1669067978846
8.8,-60.0973567931976
3,-19.645128217772
2,3.74603522842505
8.9,-55.7734037445991
5.6,-14.512558271187
3.3,-2.20517609814009
7.3,-71.7500488382791
4.9,-12.2876690316386
7.3,-32.5959432514696
7.5,-44.3509783965158
7.1,-48.5846055033868
0.2,4.38649866870269
9,-89.3717854589655
5.9,-75.5172684708736
7.8,-59.4699151767697
4.9,-23.8603885872407
0.2,3.2596707148848
9,-31.5175217169742
7.9,-15.3643956510397
5.3,-33.8739421827096
7.8,-36.8014854595372
3.1,3.84226991279539
4.4,-74.2669433385829
7,-34.5767138334721
5.3,-37.609667577166
9,-92.5877969264433
5.9,-59.5885971421049
8.9,-81.0719194352515
3.8,-3.32407502414828
9,-55.1624841454162
3.7,4.19278715626756
3.5,-13.6349914396033
6.5,-36.0688186178607
9.6,-57.9744005991319
3.3,-28.6215285304815
7.3,-66.7734500586273
3.5,-7.88799010656417
2.8,4.55542018950705
5.9,-64.077701469095
5.6,-9.20904374243217
7.6,-87.1137244424744
3.8,-71.3041702266269
2.2,3.19173322950528
2.9,3.8847103805311
7.3,-68.0453234445818
5,-54.2845313838031
5.1,-82.2558989984958
2.8,4.68692500305203
4.9,-17.1503574041114
8.2,-80.4113839563817
0.2,4.07576864797482
3.8,-3.80205974744019
6,-59.5614402988031
5.6,-15.377558136139
1.8,3.75204491571236
6,-44.4206414778701
3.3,-7.77121155844891
7.3,-62.6996372580099
6.5,-13.2755222583584
3.1,-32.0211495607423
6.5,-91.6412170773216
7,-82.788125871702
3.3,-29.9204720779052
3.1,-28.042362245445
7.3,-82.5174921126152
6.8,-46.1673179819472
5.3,-40.5938478452294
3.3,1.06020869371127
3.1,-2.13985626916865
3.1,-31.4295503790675
5.3,-15.9024429617172
2.6,5.40158335696671
4.9,-35.2033118675253
2.9,5.09461050267043
8.9,-92.5544822982416
5.3,-50.2506715142137
9.4,-63.6631801376158
2.2,4.64323720336278
7.8,-48.9970587397915
9.6,-93.115715471517
7.8,-42.6913026324403
7,-71.6223415226321
2.8,3.02055937579184
5.9,-38.1153974934525
10,-53.6218436648388
2.6,5.06240075426756
3.1,-4.87471314391684
7.6,-14.7948874206171
0.2,5.34763628186347
3.5,-8.46841212852168
3.3,-15.4035211291685
2.8,5.02303802556678
3,5.83154804816231
7.5,-12.1957713409211
0.2,3.33687008913053
3.8,-19.2118033546663
7.1,-63.8446220295029
7,-14.2674286357298
2,3.14208153397449
7.1,-31.5835349499478
4.4,-63.7388160873627
6.8,-84.6122835733357
6.8,-13.758083109572
7.7,-42.3887643806963
9,-73.3807249296313
3.8,-11.5614028318994
6,-76.7603216167491
5.1,-27.8334530212654
8.9,-93.69941829371
8.8,-76.3868309955784
4.9,-54.6960497326148
7.8,-7.41590889371272
2.8,4.2800388768705
6.7,-69.163223630453
3.5,-31.0768424055707
2,2.85238961630679
7.8,-21.254678035418
6,-46.122943228573
2.6,4.17038765382382
7.8,-43.4721065890871
9,-93.5867445321745
2.8,3.46549159735636
6.8,-92.1096908466035
2.2,2.79088939617164
7.3,-13.2770881499896
5.3,-10.7728938343134
7.3,-37.1172154630204
3.5,4.87544813150788
3.8,-33.3456883336765
6.8,-88.6082847847057
8.9,-41.352381290891
5.3,-40.9089658263129
6.5,-54.1030100987369
6.8,-19.785229966111
7.3,-34.6954636837541
2.2,2.23471132727407
3,3.55895247696531
3.7,-9.09139366297717
8.9,-43.8766232928826
9.6,-14.2563004839791
9.4,-48.9490301756644
7.6,-25.1459744691662
3.5,-79.2213675970651
7.8,-78.2675122495775
3.1,-79.8739387692615
2.8,3.20601662748146
7.8,-61.1058413705648
7.5,-25.1425978383433
2.2,1.47219006839375
7.1,-8.11298040827464
3.7,-21.0545204636339
9.4,-63.0757839071841
5,-92.7252430734831
0.2,3.1848473216984
5.6,-30.9523651847976
3.1,-7.5032748573287
7.2,-91.6123172761387
3.1,-25.0982839105351
9,-75.4692606091192
5.1,-53.6845389775859
3.8,1.92299560479468
6.5,-52.9156764812503
3,-0.292934090984337
7.5,-17.1865945084091
3.8,-52.3966792473462
8.2,-91.0531023217745
7,-2.16125767293605
5.6,-45.1975724756946
7.1,-77.5492989794919
3,2.02794169831902
7.3,-71.9314879431267
8.1,-85.1598313653911
7.3,-12.4719798176582
3,-2.72859734568711
9,-67.233193334758
3.5,-1.07545961376189
5.1,5.04763226524097
8.8,-48.9671375097734
7.8,-84.5827642039952
5.6,-10.9390546413473
1.8,3.16256944594839
7.5,-83.6025057824243
7.9,-49.3417749495527
7.5,-50.6144700808638
5.3,-6.03812999179509
2.6,3.43293737804149
5,-6.31186366297944
9.5,-93.8386367050063
2.9,3.52577181948262
5.9,-64.2965391317734
6.5,-62.0643155103787
8.2,-92.6101610007932
8.2,-23.0728989824655
6.7,-82.2783980709755
7.2,-37.8088205267815
3.5,-56.9541177408874
3.5,-12.0262584383139
5,-29.7934402918174
7,-37.1316243762859
3.7,-11.280012837828
8,-58.0813110598068
0.2,5.26818996072817
0.2,3.26843509857881
7.3,-79.3033616848927
5.9,-14.8673676326944
7.8,-37.8546650029309
4.4,-56.9924304947083
7.3,-41.775124254201
2.6,4.14032913074146
3,4.25987366115241
3,-7.46919946430626
4.9,-5.16336564316148
7.9,-73.3403452953907
8.9,-68.3288256523508
3.1,-58.7556149561152
2,5.65486967474781
0.2,3.34963470055368
8.2,-84.3273464172456
7.7,-87.7245717238364
3.3,-27.0881172618217
9.4,-89.2983991090064
2.9,4.31385678767077
0.2,4.69104724975764
7,-92.2300903614844
5,-4.21894255182327
5.3,-23.1701028710018
8.9,-33.4076877587226
4.4,0.737121406107414
3.3,-33.0096767798977
7.9,-24.5149566190292
7.2,-58.9357996183546
0.2,4.3034901553666
9.6,-75.8801270006862
8.1,-92.8888153878145
3.1,-2.09406522005531
3,-27.9024666227275
3.8,-17.2483525619621
9.6,-81.201624100308
4.4,-55.3698685561577
7.8,-46.0105827341135
6.8,-74.8023029436875
